AGENCY_AREA,SEA_AREA,WATERBODY_TYPE_DESCRIPTION,WATER_BODY,SITE_ID,SITE_VERSION,SITE_NGR_PREFIX,SITE_EASTING,SITE_NORTHING,SITE_NGR_10_FIG,SITE_FULL_EASTING,SITE_FULL_NORTHING,WIMS_SITE_ID,WFD_WATERBODY_ID,SAMPLE_ID,SAMPLE_VERSION,REPLICATE_CODE,SURVEY_CODE,SAMPLE_NGR_PREFIX,SAMPLE_EASTING,SAMPLE_NORTHING,SAMPLE_NGR_10_FIG,SAMPLE_FULL_EASTING,SAMPLE_FULL_NORTHING,SAMPLE_DATE,SAMPLE_TYPE_DESCRIPTION,SAMPLE_METHOD_DESCRIPTION,SAMPLE_REASON,ANALYSIS_ID,DATE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,ANALYSIS_METHOD_DESCRIPTION,SAMPLE_VOLUME,ANALYSIS_COUNT_STRATEGY_DESC,ID_STRATEGY_DESC,TAXON_LIST_ITEM_KEY,TAXON_QUALIFIER_DESC,SACFOR_ABUNDANCE,SAMPLE_VOLUME_TAXON,TAXON_SETTLING_TIME,TAXON_COUNTING_STRATEGY_DESC,CELLS_LITRE,COLS_LITRE,IS_THIRD_PARTY_DATA
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574134,1,GRO001131107P,GRO180107P,TF,58724,26335,TF5872426335,558724,326335,20071113000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567569,20071113000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),25.000,Whole Chamber,,NHMSYS0000555849,,,25.000,24.00,Whole Chamber,160.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574134,1,GRO001131107P,GRO180107P,TF,58724,26335,TF5872426335,558724,326335,20071113000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567569,20071113000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),25.000,Whole Chamber,,NBNSYS0100050426,,,25.000,24.00,Whole Chamber,240.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574134,1,GRO001131107P,GRO180107P,TF,58724,26335,TF5872426335,558724,326335,20071113000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567569,20071113000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),25.000,Whole Chamber,,NHMSYS0000559869,,,25.000,24.00,Whole Chamber,40.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574134,1,GRO001131107P,GRO180107P,TF,58724,26335,TF5872426335,558724,326335,20071113000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567569,20071113000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),25.000,Whole Chamber,,NHMSYS0000558724,,,25.000,24.00,Whole Chamber,2640.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574134,1,GRO001131107P,GRO180107P,TF,58724,26335,TF5872426335,558724,326335,20071113000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567569,20071113000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),25.000,Whole Chamber,,NHMSYS0000560025,,,25.000,24.00,Whole Chamber,400.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574145,1,GRO001111207P,GRO180107P,TF,58765,26348,TF5876526348,558765,326348,20071211000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567574,20071211000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Whole Chamber,,NHMSYS0000558426,,,5.000,24.00,Whole Chamber,1400.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574145,1,GRO001111207P,GRO180107P,TF,58765,26348,TF5876526348,558765,326348,20071211000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567574,20071211000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Whole Chamber,,NBNSYS0100044810,,,5.000,24.00,Whole Chamber,1600.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574145,1,GRO001111207P,GRO180107P,TF,58765,26348,TF5876526348,558765,326348,20071211000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567574,20071211000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Whole Chamber,,NBNSYS0100044901,,,5.000,24.00,Whole Chamber,200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574145,1,GRO001111207P,GRO180107P,TF,58765,26348,TF5876526348,558765,326348,20071211000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567574,20071211000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Whole Chamber,,NBNSYS0100048607,,,5.000,24.00,Whole Chamber,2400.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574145,1,GRO001111207P,GRO180107P,TF,58765,26348,TF5876526348,558765,326348,20071211000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567574,20071211000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Whole Chamber,,NHMSYS0000558169,,,5.000,24.00,Whole Chamber,6000.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,574145,1,GRO001111207P,GRO180107P,TF,58765,26348,TF5876526348,558765,326348,20071211000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,567574,20071211000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Whole Chamber,,NBNSYS0100052297,,,5.000,24.00,Whole Chamber,1600.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NBNSYS0100044810,,,5.000,24.00,Random Fields,22600.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NBNSYS0100044901,,,5.000,24.00,Random Fields,200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NHMSYS0000558099,naked,,5.000,24.00,Random Fields,800.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NBNSYS0100046431,,,5.000,24.00,Random Fields,200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NHMSYS0000558504,,,5.000,24.00,Random Fields,8600.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NHMSYS0000559575,,,5.000,24.00,Random Fields,600.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NHMSYS0000558027,,,5.000,24.00,Random Fields,200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NHMSYS0000558169,,,5.000,24.00,Random Fields,5200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NBNSYS0100049690,,,5.000,24.00,Random Fields,200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NHMSYS0000555849,,,5.000,24.00,Random Fields,200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582677,1,GRO001170108P,GRO170108P,TF,58732,26381,TF5873226381,558732,326381,20080117000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573961,20080117000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NBNSYS0100053899,,,5.000,24.00,Random Fields,400.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582682,1,GRO001130208P,GRO170108P,TF,58724,26325,TF5872426325,558724,326325,20080213000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573967,20080213000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),10.000,Random Fields,,NBNSYS0100042333,,,10.000,24.00,Random Fields,800.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582682,1,GRO001130208P,GRO170108P,TF,58724,26325,TF5872426325,558724,326325,20080213000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573967,20080213000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),10.000,Random Fields,,NBNSYS0100044810,,,10.000,24.00,Random Fields,3800.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582682,1,GRO001130208P,GRO170108P,TF,58724,26325,TF5872426325,558724,326325,20080213000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573967,20080213000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),10.000,Random Fields,,NBNSYS0100044901,,,10.000,24.00,Random Fields,1300.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582682,1,GRO001130208P,GRO170108P,TF,58724,26325,TF5872426325,558724,326325,20080213000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573967,20080213000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),10.000,Random Fields,,NBNSYS0100046431,,,10.000,24.00,Random Fields,3200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582682,1,GRO001130208P,GRO170108P,TF,58724,26325,TF5872426325,558724,326325,20080213000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573967,20080213000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),10.000,Random Fields,,NHMSYS0000558169,,,10.000,24.00,Random Fields,1200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582682,1,GRO001130208P,GRO170108P,TF,58724,26325,TF5872426325,558724,326325,20080213000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573967,20080213000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),10.000,Random Fields,,NHMSYS0000555849,,,10.000,24.00,Random Fields,100.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582682,1,GRO001130208P,GRO170108P,TF,58724,26325,TF5872426325,558724,326325,20080213000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573967,20080213000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),10.000,Random Fields,,NHMSYS0000558677,,,10.000,24.00,Random Fields,800.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582682,1,GRO001130208P,GRO170108P,TF,58724,26325,TF5872426325,558724,326325,20080213000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573967,20080213000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),10.000,Random Fields,,NHMSYS0000558706,,,10.000,24.00,Random Fields,200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582682,1,GRO001130208P,GRO170108P,TF,58724,26325,TF5872426325,558724,326325,20080213000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573967,20080213000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),10.000,Random Fields,,NHMSYS0000560025,,,10.000,24.00,Random Fields,2000.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582682,1,GRO001130208P,GRO170108P,TF,58724,26325,TF5872426325,558724,326325,20080213000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573967,20080213000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),10.000,Random Fields,,NBNSYS0100053899,,,10.000,24.00,Random Fields,200.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582696,1,GRO001060308P,GRO170108P,TF,58722,26335,TF5872226335,558722,326335,20080316000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573973,20080316000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NBNSYS0100041948,,,5.000,24.00,Random Fields,2600.000,,No
ANGLIAN - CENTRAL,WASH,ESTUARY: Lower section of a river between freshwater limit and the sea,GT. OUSE ESTUARY,148190,2,TF,58650,26600,TF5865026600,558650,326600,62M31,GB530503300300,582696,1,GRO001060308P,GRO170108P,TF,58722,26335,TF5872226335,558722,326335,20080316000000,MARINE: PHYTOPLANKTON,MARINE: Surface water sample,National: WATER FRAMEWORK DIRECTIVE: Surveillance monitoring,573973,20080316000000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,SEDIMENTATION CHAMBER: Sedimentation chamber (algae counts),5.000,Random Fields,,NBNSYS0100042032,,,5.000,24.00,Random Fields,600.000,,No
